,Utterance_ID,Dialogue_Act,Channel_ID,Speaker,Dialogue_ID,Utterance,Label,Idx
6206,Bed013-c3_0365658_0366618,f,Bed013-c3,mn015,Bed013,and um ==,3,6206
6209,Bed013-c3_0382536_0382736,f,Bed013-c3,mn015,Bed013,so ==,3,6209
6229,Bed013-c3_0465320_0466090,f,Bed013-c3,mn015,Bed013,but um ==,3,6229
6323,Bed013-c3_0708946_0709326,f,Bed013-c3,mn015,Bed013,so ==,3,6323
6356,Bed013-c4_0767120_0767930,f,Bed013-c4,me045,Bed013,but anyway uh ==,3,6356
6361,Bed013-c4_0781130_0781450,f,Bed013-c4,me045,Bed013,i mean ==,3,6361
6386,Bed013-c3_0833230_0833910,f,Bed013-c3,mn015,Bed013,and um ==,3,6386
6389,Bed013-c3_0838370_0840150,f,Bed013-c3,mn015,Bed013,and um huh ==,3,6389
6393,Bed013-c3_0850704_0851744,f,Bed013-c3,mn015,Bed013,um ==,3,6393
6395,Bed013-c3_0855160_0855350,f,Bed013-c3,mn015,Bed013,yeah .,3,6395
6424,Bed013-c1_0914190_0914550,f,Bed013-c1,me003,Bed013,so ==,3,6424
6439,Bed013-c3_0932900_0933500,f,Bed013-c3,mn015,Bed013,yeah .,3,6439
6449,Bed013-c1_0951461_0951801,f,Bed013-c1,me003,Bed013,so ==,3,6449
6457,Bed013-c1_0965580_0965930,f,Bed013-c1,me003,Bed013,so ==,3,6457
6461,Bed013-c1_0970130_0970400,f,Bed013-c1,me003,Bed013,so ==,3,6461
6469,Bed013-c4_0991533_0991793,f,Bed013-c4,me045,Bed013,or ==,3,6469
6470,Bed013-c4_0991793_0991983,f,Bed013-c4,me045,Bed013,or ==,3,6470
6493,Bed013-c3_1044510_1044940,f,Bed013-c3,mn015,Bed013,so ==,3,6493
6556,Bed013-c4_1160150_1160960,f,Bed013-c4,me045,Bed013,um ==,3,6556
6594,Bed013-c0_1233660_1234100,f,Bed013-c0,fe004,Bed013,and ==,3,6594
6615,Bed013-c0_1277390_1277710,f,Bed013-c0,fe004,Bed013,um ==,3,6615
6640,Bed013-c0_1334350_1336490,f,Bed013-c0,fe004,Bed013,um okay .,3,6640
6657,Bed013-c3_1375960_1377120,f,Bed013-c3,mn015,Bed013,and um ==,3,6657
6687,Bed013-c0_1414480_1414880,f,Bed013-c0,fe004,Bed013,um ==,3,6687
6722,Bed013-c3_1465040_1465280,f,Bed013-c3,mn015,Bed013,um ==,3,6722
6763,Bed013-c3_1536830_1537630,f,Bed013-c3,mn015,Bed013,um ==,3,6763
6770,Bed013-c3_1547440_1550690,f,Bed013-c3,mn015,Bed013,um um ==,3,6770
6816,Bed013-c4_1620220_1620740,f,Bed013-c4,me045,Bed013,um ==,3,6816
6841,Bed013-c3_1662870_1663040,f,Bed013-c3,mn015,Bed013,and ==,3,6841
6886,Bed013-c0_1766840_1767050,f,Bed013-c0,fe004,Bed013,so ==,3,6886
6889,Bed013-c4_1769950_1770420,f,Bed013-c4,me045,Bed013,and - yeah .,3,6889
6904,Bed013-c3_1807530_1808060,f,Bed013-c3,mn015,Bed013,um ==,3,6904
6907,Bed013-c3_1816570_1817640,f,Bed013-c3,mn015,Bed013,and um ==,3,6907
6921,Bed013-c0_1856100_1856430,f,Bed013-c0,fe004,Bed013,um ==,3,6921
6929,Bed013-c1_1873380_1874200,f,Bed013-c1,me003,Bed013,and ==,3,6929
6940,Bed013-c3_1892940_1893750,f,Bed013-c3,mn015,Bed013,so ==,3,6940
6982,Bed013-c3_1956610_1957130,f,Bed013-c3,mn015,Bed013,so ==,3,6982
6990,Bed013-c3_1974520_1974930,f,Bed013-c3,mn015,Bed013,okay .,3,6990
7017,Bed013-c3_2022950_2023720,f,Bed013-c3,mn015,Bed013,huh so ==,3,7017
7050,Bed013-c3_2074020_2074440,f,Bed013-c3,mn015,Bed013,so ==,3,7050
7053,Bed013-c3_2077380_2077520,f,Bed013-c3,mn015,Bed013,uh ==,3,7053
7064,Bed013-c3_2103350_2103870,f,Bed013-c3,mn015,Bed013,so ==,3,7064
7088,Bed013-c4_2192340_2193070,f,Bed013-c4,me045,Bed013,i mean ==,3,7088
7102,Bed013-c4_2234570_2234960,f,Bed013-c4,me045,Bed013,so ==,3,7102
7155,Bed013-c3_2383310_2384090,f,Bed013-c3,mn015,Bed013,and um ==,3,7155
7179,Bed013-c3_2483920_2484380,f,Bed013-c3,mn015,Bed013,yeah .,3,7179
7187,Bed013-c3_2510070_2510290,f,Bed013-c3,mn015,Bed013,so ==,3,7187
7214,Bed013-c1_2618030_2618320,f,Bed013-c1,me003,Bed013,i mean ==,3,7214
7228,Bed013-c3_2632950_2633370,f,Bed013-c3,mn015,Bed013,well ==,3,7228
7232,Bed013-c3_2647300_2647920,f,Bed013-c3,mn015,Bed013,um ==,3,7232
7265,Bed013-c0_2786010_2786420,f,Bed013-c0,fe004,Bed013,so ==,3,7265
7292,Bed013-c4_2865770_2866440,f,Bed013-c4,me045,Bed013,um ==,3,7292
7317,Bed013-c3_2933980_2934120,f,Bed013-c3,mn015,Bed013,and ==,3,7317
7334,Bed013-c0_2960830_2962500,f,Bed013-c0,fe004,Bed013,so um ==,3,7334
7402,Bed013-c3_3110870_3111670,f,Bed013-c3,mn015,Bed013,um but ==,3,7402
7405,Bed013-c0_3124780_3125200,f,Bed013-c0,fe004,Bed013,like ==,3,7405
7429,Bed013-c0_3170460_3170870,f,Bed013-c0,fe004,Bed013,um ==,3,7429
7468,Bed013-c3_3252890_3253140,f,Bed013-c3,mn015,Bed013,i mean ==,3,7468
7485,Bed013-c3_3312910_3314920,f,Bed013-c3,mn015,Bed013,and um ==,3,7485
7498,Bed013-c3_3356830_3357110,f,Bed013-c3,mn015,Bed013,yeah .,3,7498
7517,Bed013-c3_3418100_3418480,f,Bed013-c3,mn015,Bed013,okay .,3,7517
7532,Bed013-c3_3466160_3467130,f,Bed013-c3,mn015,Bed013,and um ==,3,7532
7546,Bed013-c3_3494980_3496080,f,Bed013-c3,mn015,Bed013,and um ==,3,7546
7554,Bed013-c3_3508780_3509490,f,Bed013-c3,mn015,Bed013,um ==,3,7554
7565,Bed013-c3_3528030_3528280,f,Bed013-c3,mn015,Bed013,and ==,3,7565
7567,Bed013-c4_3528830_3529060,f,Bed013-c4,me045,Bed013,you know ==,3,7567
7569,Bed013-c4_3535450_3537760,f,Bed013-c4,me045,Bed013,so but um ==,3,7569
7599,Bed014-c3_0056270_0056330,f,Bed014-c3,me003,Bed014,so ==,3,7599
7648,Bed014-c4_0145038_0145378,f,Bed014-c4,mn015,Bed014,um ==,3,7648
7656,Bed014-c5_0165250_0165990,f,Bed014-c5,fn050,Bed014,yeah so ==,3,7656
7684,Bed014-c3_0255060_0255380,f,Bed014-c3,me003,Bed014,so ==,3,7684
7715,Bed014-c4_0322087_0322547,f,Bed014-c4,mn015,Bed014,uh ==,3,7715
7733,Bed014-c3_0360738_0361008,f,Bed014-c3,me003,Bed014,and ==,3,7733
7737,Bed014-c2_0365320_0365990,f,Bed014-c2,me010,Bed014,um ==,3,7737
7743,Bed014-c2_0379260_0380360,f,Bed014-c2,me010,Bed014,um ==,3,7743
7762,Bed014-c4_0424897_0425777,f,Bed014-c4,mn015,Bed014,but um ==,3,7762
7778,Bed014-c1_0450082_0450312,f,Bed014-c1,fe004,Bed014,so ==,3,7778
7794,Bed014-c2_0471310_0471610,f,Bed014-c2,me010,Bed014,anyway ==,3,7794
7797,Bed014-c4_0475130_0475560,f,Bed014-c4,mn015,Bed014,okay .,3,7797
7853,Bed014-c2_0579411_0579791,f,Bed014-c2,me010,Bed014,anyway ==,3,7853
7854,Bed014-c2_0580131_0580921,f,Bed014-c2,me010,Bed014,um ==,3,7854
7856,Bed014-c2_0584810_0585140,f,Bed014-c2,me010,Bed014,so ==,3,7856
7869,Bed014-c2_0602550_0602930,f,Bed014-c2,me010,Bed014,anyway .,3,7869
7870,Bed014-c2_0603280_0604550,f,Bed014-c2,me010,Bed014,so - but anyway ==,3,7870
7878,Bed014-c2_0639750_0640680,f,Bed014-c2,me010,Bed014,so ==,3,7878
7880,Bed014-c2_0645383_0646973,f,Bed014-c2,me010,Bed014,and um ==,3,7880
7882,Bed014-c2_0651541_0653971,f,Bed014-c2,me010,Bed014,so um ==,3,7882
7903,Bed014-c2_0724255_0726624,f,Bed014-c2,me010,Bed014,uh but ==,3,7903
7905,Bed014-c2_0741228_0742228,f,Bed014-c2,me010,Bed014,and ==,3,7905
7919,Bed014-c2_0820480_0823290,f,Bed014-c2,me010,Bed014,so um ==,3,7919
7924,Bed014-c2_0840310_0841170,f,Bed014-c2,me010,Bed014,um ==,3,7924
7929,Bed014-c2_0854370_0855390,f,Bed014-c2,me010,Bed014,um ==,3,7929
7936,Bed014-c0_0874099_0874659,f,Bed014-c0,me045,Bed014,um ==,3,7936
7940,Bed014-c0_0890730_0891330,f,Bed014-c0,me045,Bed014,um ==,3,7940
7958,Bed014-c2_0936680_0937130,f,Bed014-c2,me010,Bed014,and ==,3,7958
7960,Bed014-c2_0938680_0939460,f,Bed014-c2,me010,Bed014,um ==,3,7960
7990,Bed014-c2_0999042_0999292,f,Bed014-c2,me010,Bed014,so anyway .,3,7990
7992,Bed014-c2_0999462_1000720,f,Bed014-c2,me010,Bed014,so um ==,3,7992
8032,Bed014-c2_1054060_1055470,f,Bed014-c2,me010,Bed014,so uh ==,3,8032
8043,Bed014-c4_1099540_1101210,f,Bed014-c4,mn015,Bed014,um ==,3,8043
8045,Bed014-c4_1103240_1104310,f,Bed014-c4,mn015,Bed014,um ==,3,8045
8057,Bed014-c2_1119270_1119710,f,Bed014-c2,me010,Bed014,uh ==,3,8057
8061,Bed014-c0_1125650_1126340,f,Bed014-c0,me045,Bed014,um ==,3,8061
8108,Bed014-c0_1220440_1220740,f,Bed014-c0,me045,Bed014,yeah .,3,8108
8136,Bed014-c4_1306060_1306510,f,Bed014-c4,mn015,Bed014,so ==,3,8136
8169,Bed014-c2_1418450_1419930,f,Bed014-c2,me010,Bed014,um ==,3,8169
8175,Bed014-c2_1441680_1442250,f,Bed014-c2,me010,Bed014,um ==,3,8175
8185,Bed014-c2_1475800_1476790,f,Bed014-c2,me010,Bed014,um ==,3,8185
8209,Bed014-c2_1532070_1533170,f,Bed014-c2,me010,Bed014,and ==,3,8209
8232,Bed014-c2_1589090_1589300,f,Bed014-c2,me010,Bed014,anyway .,3,8232
8268,Bed014-c2_1686770_1687280,f,Bed014-c2,me010,Bed014,and - and ==,3,8268
8275,Bed014-c2_1720320_1721620,f,Bed014-c2,me010,Bed014,uh ==,3,8275
8315,Bed014-c4_1838820_1839360,f,Bed014-c4,mn015,Bed014,but uh ==,3,8315
8318,Bed014-c4_1859460_1860150,f,Bed014-c4,mn015,Bed014,and um ==,3,8318
8349,Bed014-c4_1924070_1924470,f,Bed014-c4,mn015,Bed014,so ==,3,8349
8356,Bed014-c2_1947330_1948070,f,Bed014-c2,me010,Bed014,um ==,3,8356
8384,Bed014-c0_1991480_1991570,f,Bed014-c0,me045,Bed014,uh ==,3,8384
8405,Bed014-c2_2012710_2013230,f,Bed014-c2,me010,Bed014,uh ==,3,8405
8409,Bed014-c1_2018870_2018960,f,Bed014-c1,fe004,Bed014,like ==,3,8409
8414,Bed014-c2_2024520_2025680,f,Bed014-c2,me010,Bed014,but um ==,3,8414
8419,Bed014-c4_2042300_2043000,f,Bed014-c4,mn015,Bed014,and um ==,3,8419
8438,Bed014-c2_2066820_2069540,f,Bed014-c2,me010,Bed014,right anyway uh so ==,3,8438
8458,Bed014-c2_2086940_2087440,f,Bed014-c2,me010,Bed014,uh ==,3,8458
8466,Bed014-c4_2110130_2112150,f,Bed014-c4,mn015,Bed014,um ==,3,8466
8476,Bed014-c4_2128360_2128700,f,Bed014-c4,mn015,Bed014,so ==,3,8476
8520,Bed014-c1_2195070_2195130,f,Bed014-c1,fe004,Bed014,so ==,3,8520
8524,Bed014-c2_2197990_2198300,f,Bed014-c2,me010,Bed014,so ==,3,8524
8540,Bed014-c1_2223580_2224400,f,Bed014-c1,fe004,Bed014,oh oh ==,3,8540
8553,Bed014-c4_2243910_2244430,f,Bed014-c4,mn015,Bed014,so ==,3,8553
8564,Bed014-c1_2255710_2256280,f,Bed014-c1,fe004,Bed014,so ==,3,8564
8585,Bed014-c1_2300860_2300920,f,Bed014-c1,fe004,Bed014,so ==,3,8585
8590,Bed014-c0_2305230_2305610,f,Bed014-c0,me045,Bed014,so ==,3,8590
8601,Bed014-c4_2325090_2325600,f,Bed014-c4,mn015,Bed014,so ==,3,8601
8630,Bed014-c4_2371040_2371430,f,Bed014-c4,mn015,Bed014,and ==,3,8630
8657,Bed014-c1_2408510_2408650,f,Bed014-c1,fe004,Bed014,so ==,3,8657
8669,Bed014-c1_2423360_2423520,f,Bed014-c1,fe004,Bed014,so ==,3,8669
8699,Bed014-c1_2466030_2466150,f,Bed014-c1,fe004,Bed014,so ==,3,8699
8701,Bed014-c4_2468150_2468950,f,Bed014-c4,mn015,Bed014,and um ==,3,8701
8720,Bed014-c2_2503720_2505040,f,Bed014-c2,me010,Bed014,um ==,3,8720
8745,Bed014-c1_2546720_2546920,f,Bed014-c1,fe004,Bed014,but ==,3,8745
8762,Bed014-c0_2580540_2581360,f,Bed014-c0,me045,Bed014,so um ==,3,8762
8787,Bed014-c0_2635660_2636370,f,Bed014-c0,me045,Bed014,so um ==,3,8787
8796,Bed014-c0_2660250_2660940,f,Bed014-c0,me045,Bed014,um ==,3,8796
8817,Bed014-c0_2679690_2680840,f,Bed014-c0,me045,Bed014,so yeah um ==,3,8817
8820,Bed014-c0_2685230_2685430,f,Bed014-c0,me045,Bed014,but ==,3,8820
8828,Bed014-c0_2699640_2699750,f,Bed014-c0,me045,Bed014,so ==,3,8828
8844,Bed014-c0_2734510_2734780,f,Bed014-c0,me045,Bed014,so ==,3,8844
8859,Bed014-c1_2758360_2758890,f,Bed014-c1,fe004,Bed014,but um ==,3,8859
8862,Bed014-c1_2766270_2767320,f,Bed014-c1,fe004,Bed014,but um ==,3,8862
8883,Bed014-c1_2796720_2798030,f,Bed014-c1,fe004,Bed014,and so right so ==,3,8883
8907,Bed014-c2_2876520_2876760,f,Bed014-c2,me010,Bed014,so ==,3,8907
8932,Bed014-c2_2922620_2924300,f,Bed014-c2,me010,Bed014,and um ==,3,8932
8985,Bed014-c1_3057840_3058080,f,Bed014-c1,fe004,Bed014,so ==,3,8985
8989,Bed014-c2_3066230_3067840,f,Bed014-c2,me010,Bed014,and uh ==,3,8989
9041,Bed014-c1_3172100_3172230,f,Bed014-c1,fe004,Bed014,so ==,3,9041
9042,Bed014-c1_3172720_3172850,f,Bed014-c1,fe004,Bed014,anyw- ==,3,9042
9060,Bed015-c5_0026990_0027570,f,Bed015-c5,fe004,Bed015,so um ==,3,9060
9063,Bed015-c5_0041240_0042460,f,Bed015-c5,fe004,Bed015,so um ==,3,9063
9079,Bed015-c5_0057482_0057792,f,Bed015-c5,fe004,Bed015,um ==,3,9079
9106,Bed015-c5_0127283_0127503,f,Bed015-c5,fe004,Bed015,so ==,3,9106
9145,Bed015-c5_0233326_0234706,f,Bed015-c5,fe004,Bed015,and um ==,3,9145
9161,Bed015-c5_0286700_0287140,f,Bed015-c5,fe004,Bed015,um ==,3,9161
9163,Bed015-c5_0292360_0292540,f,Bed015-c5,fe004,Bed015,so ==,3,9163
9219,Bed015-c5_0459202_0460550,f,Bed015-c5,fe004,Bed015,um but uh ==,3,9219
9226,Bed015-c5_0468060_0468360,f,Bed015-c5,fe004,Bed015,so ==,3,9226
9272,Bed015-c5_0522970_0524230,f,Bed015-c5,fe004,Bed015,okay um ==,3,9272
9288,Bed015-c5_0583604_0583964,f,Bed015-c5,fe004,Bed015,um ==,3,9288
9326,Bed015-c5_0666348_0666708,f,Bed015-c5,fe004,Bed015,uh ==,3,9326
9346,Bed015-c5_0701360_0701710,f,Bed015-c5,fe004,Bed015,um ==,3,9346
9378,Bed015-c4_0794132_0794422,f,Bed015-c4,me045,Bed015,but ==,3,9378
9391,Bed015-c5_0804470_0804600,f,Bed015-c5,fe004,Bed015,so ==,3,9391
9394,Bed015-c4_0812540_0813690,f,Bed015-c4,me045,Bed015,but uh ==,3,9394
9399,Bed015-c4_0822820_0823400,f,Bed015-c4,me045,Bed015,um ==,3,9399
9419,Bed015-c5_0861078_0861778,f,Bed015-c5,fe004,Bed015,uh you know .,3,9419
9425,Bed015-c5_0870110_0870320,f,Bed015-c5,fe004,Bed015,so ==,3,9425
9454,Bed015-c5_0917650_0918010,f,Bed015-c5,fe004,Bed015,uh ==,3,9454
9487,Bed015-c5_0968210_0968770,f,Bed015-c5,fe004,Bed015,um ==,3,9487
9557,Bed015-c5_1075670_1075990,f,Bed015-c5,fe004,Bed015,and ==,3,9557
9594,Bed015-c4_1212860_1215180,f,Bed015-c4,me045,Bed015,uh um and so ==,3,9594
9649,Bed015-c5_1327370_1327640,f,Bed015-c5,fe004,Bed015,so ==,3,9649
9697,Bed015-c5_1419890_1420080,f,Bed015-c5,fe004,Bed015,and ==,3,9697
9700,Bed015-c5_1421750_1422770,f,Bed015-c5,fe004,Bed015,anyway so ==,3,9700
9725,Bed015-c5_1478260_1478910,f,Bed015-c5,fe004,Bed015,so um ==,3,9725
9749,Bed015-c2_1509230_1509520,f,Bed015-c2,me010,Bed015,anyway ==,3,9749
9756,Bed015-c5_1519770_1520320,f,Bed015-c5,fe004,Bed015,um ==,3,9756
9788,Bed015-c5_1598920_1599250,f,Bed015-c5,fe004,Bed015,um ==,3,9788
9817,Bed015-c5_1683040_1684020,f,Bed015-c5,fe004,Bed015,so um ==,3,9817
9829,Bed015-c5_1729190_1729380,f,Bed015-c5,fe004,Bed015,so ==,3,9829
9837,Bed015-c5_1750100_1750920,f,Bed015-c5,fe004,Bed015,and um ==,3,9837
9853,Bed015-c5_1788870_1789020,f,Bed015-c5,fe004,Bed015,so ==,3,9853
9915,Bed015-c0_1914910_1915310,f,Bed015-c0,mn015,Bed015,so ==,3,9915
9916,Bed015-c0_1917110_1917280,f,Bed015-c0,mn015,Bed015,you know ==,3,9916
10004,Bed015-c5_2076820_2078620,f,Bed015-c5,fe004,Bed015,but um ==,3,10004
10006,Bed015-c0_2078480_2078680,f,Bed015-c0,mn015,Bed015,so ==,3,10006
10042,Bed015-c5_2132950_2134450,f,Bed015-c5,fe004,Bed015,um and ==,3,10042
10096,Bed015-c5_2275790_2275900,f,Bed015-c5,fe004,Bed015,but ==,3,10096
10110,Bed015-c5_2333440_2334640,f,Bed015-c5,fe004,Bed015,so um ==,3,10110
10117,Bed015-c5_2353970_2354370,f,Bed015-c5,fe004,Bed015,and ==,3,10117
10124,Bed015-c5_2368950_2369080,f,Bed015-c5,fe004,Bed015,so ==,3,10124
10154,Bed015-c5_2437230_2437630,f,Bed015-c5,fe004,Bed015,um ==,3,10154
10171,Bed015-c5_2481360_2481530,f,Bed015-c5,fe004,Bed015,and ==,3,10171
10175,Bed015-c5_2487600_2488320,f,Bed015-c5,fe004,Bed015,um ==,3,10175
10193,Bed015-c5_2527140_2527680,f,Bed015-c5,fe004,Bed015,um ==,3,10193
10218,Bed015-c5_2592720_2594000,f,Bed015-c5,fe004,Bed015,and so um ==,3,10218
10227,Bed015-c5_2624290_2624320,f,Bed015-c5,fe004,Bed015,uh ==,3,10227
10256,Bed015-c5_2688470_2688910,f,Bed015-c5,fe004,Bed015,um ==,3,10256
10261,Bed015-c5_2696150_2696750,f,Bed015-c5,fe004,Bed015,um ==,3,10261
10264,Bed015-c5_2698850_2699270,f,Bed015-c5,fe004,Bed015,so ==,3,10264
10280,Bed015-c5_2738950_2739100,f,Bed015-c5,fe004,Bed015,so ==,3,10280
10360,Bed015-c5_2939840_2940280,f,Bed015-c5,fe004,Bed015,um ==,3,10360
10368,Bed015-c5_2956580_2956960,f,Bed015-c5,fe004,Bed015,um ==,3,10368
10452,Bed015-c4_3130630_3131300,f,Bed015-c4,me045,Bed015,and so ==,3,10452
10497,Bed015-c0_3203440_3205330,f,Bed015-c0,mn015,Bed015,so and um ==,3,10497
10502,Bed015-c0_3212020_3212790,f,Bed015-c0,mn015,Bed015,but um ==,3,10502
10584,Bed015-c0_3396730_3396850,f,Bed015-c0,mn015,Bed015,but ==,3,10584
10614,Bed015-c5_3466660_3467400,f,Bed015-c5,fe004,Bed015,so ==,3,10614
10676,Bed015-c4_3598530_3599080,f,Bed015-c4,me045,Bed015,um ==,3,10676
10681,Bed015-c4_3606050_3606380,f,Bed015-c4,me045,Bed015,um ==,3,10681
10700,Bed015-c4_3637640_3637800,f,Bed015-c4,me045,Bed015,so ==,3,10700
10719,Bed015-c5_3673680_3673760,f,Bed015-c5,fe004,Bed015,so ==,3,10719
10725,Bed015-c4_3685200_3685650,f,Bed015-c4,me045,Bed015,and so ==,3,10725
10744,Bed015-c0_3709280_3709590,f,Bed015-c0,mn015,Bed015,so ==,3,10744
10751,Bed015-c0_3719720_3719900,f,Bed015-c0,mn015,Bed015,uh ==,3,10751
10779,Bed015-c4_3776460_3776530,f,Bed015-c4,me045,Bed015,so ==,3,10779
10783,Bed015-c5_3786630_3787080,f,Bed015-c5,fe004,Bed015,so ==,3,10783
10797,Bed015-c4_3806480_3806860,f,Bed015-c4,me045,Bed015,um ==,3,10797
10813,Bed015-c4_3827960_3828200,f,Bed015-c4,me045,Bed015,you know ==,3,10813
10843,Bed015-c5_3878340_3878580,f,Bed015-c5,fe004,Bed015,and ==,3,10843
10867,Bed015-c2_3917810_3919740,f,Bed015-c2,me010,Bed015,uh so um ==,3,10867
10887,Bed015-c2_3973330_3973750,f,Bed015-c2,me010,Bed015,uh ==,3,10887
10891,Bed015-c2_3975850_3975950,f,Bed015-c2,me010,Bed015,so ==,3,10891
10894,Bed015-c2_3980910_3981790,f,Bed015-c2,me010,Bed015,and ==,3,10894
10912,Bed015-c5_4001820_4001930,f,Bed015-c5,fe004,Bed015,but ==,3,10912
10945,Bed015-c2_4087510_4088810,f,Bed015-c2,me010,Bed015,so uh ==,3,10945
10980,Bed015-c2_4182300_4183660,f,Bed015-c2,me010,Bed015,and uh ==,3,10980
11011,Bed015-c1_4226660_4227200,f,Bed015-c1,me003,Bed015,and ==,3,11011
11013,Bed015-c5_4228420_4228880,f,Bed015-c5,fe004,Bed015,um ==,3,11013
11018,Bed015-c5_4233090_4233470,f,Bed015-c5,fe004,Bed015,um ==,3,11018
11027,Bed015-c2_4242370_4243010,f,Bed015-c2,me010,Bed015,yeah uh ==,3,11027
11047,Bed015-c5_4270440_4270810,f,Bed015-c5,fe004,Bed015,so ==,3,11047
11051,Bed015-c2_4276520_4278210,f,Bed015-c2,me010,Bed015,so um ==,3,11051
11057,Bed015-c2_4291550_4292320,f,Bed015-c2,me010,Bed015,uh ==,3,11057
11107,Bed015-c3_4387820_4388100,f,Bed015-c3,fn050,Bed015,so ==,3,11107
11109,Bed015-c0_4389830_4389980,f,Bed015-c0,mn015,Bed015,but ==,3,11109
11114,Bed015-c0_4396740_4397210,f,Bed015-c0,mn015,Bed015,but uh ==,3,11114
11120,Bed015-c0_4414050_4414960,f,Bed015-c0,mn015,Bed015,and um ==,3,11120
11133,Bed015-c0_4466200_4466740,f,Bed015-c0,mn015,Bed015,um ==,3,11133
11197,Bed015-c2_4638170_4638650,f,Bed015-c2,me010,Bed015,uh ==,3,11197
11211,Bed015-c2_4682030_4682920,f,Bed015-c2,me010,Bed015,uh ==,3,11211
11217,Bed015-c0_4696890_4697310,f,Bed015-c0,mn015,Bed015,um ==,3,11217
11230,Bed015-c0_4708970_4709560,f,Bed015-c0,mn015,Bed015,so ==,3,11230
11237,Bed015-c2_4730890_4731720,f,Bed015-c2,me010,Bed015,or ==,3,11237
11258,Bed015-c2_4773320_4773680,f,Bed015-c2,me010,Bed015,all right .,3,11258
11338,Bed017-c1_0084210_0084940,f,Bed017-c1,mn015,Bed017,um ==,3,11338
11350,Bed017-c1_0144260_0146000,f,Bed017-c1,mn015,Bed017,and um ==,3,11350
11354,Bed017-c1_0157060_0157470,f,Bed017-c1,mn015,Bed017,and ==,3,11354
11360,Bed017-c1_0179650_0181290,f,Bed017-c1,mn015,Bed017,and so ==,3,11360
11370,Bed017-c1_0208870_0209430,f,Bed017-c1,mn015,Bed017,um ==,3,11370
11374,Bed017-c1_0221295_0222005,f,Bed017-c1,mn015,Bed017,um ==,3,11374
11376,Bed017-c1_0229460_0230510,f,Bed017-c1,mn015,Bed017,and um ==,3,11376
11379,Bed017-c0_0236896_0237226,f,Bed017-c0,fe004,Bed017,sorry .,3,11379
11383,Bed017-c1_0239270_0240030,f,Bed017-c1,mn015,Bed017,and um ==,3,11383
11400,Bed017-c1_0267739_0269319,f,Bed017-c1,mn015,Bed017,and um ==,3,11400
11410,Bed017-c3_0294310_0294730,f,Bed017-c3,fn050,Bed017,uh ==,3,11410
11416,Bed017-c3_0303792_0304122,f,Bed017-c3,fn050,Bed017,okay .,3,11416
11417,Bed017-c3_0304232_0304702,f,Bed017-c3,fn050,Bed017,um ==,3,11417
11419,Bed017-c3_0306800_0307420,f,Bed017-c3,fn050,Bed017,um ==,3,11419
11421,Bed017-c3_0312846_0313666,f,Bed017-c3,fn050,Bed017,and ==,3,11421
11427,Bed017-c3_0331920_0332740,f,Bed017-c3,fn050,Bed017,um ==,3,11427
11434,Bed017-c3_0364480_0365000,f,Bed017-c3,fn050,Bed017,and so ==,3,11434
11436,Bed017-c3_0372820_0373760,f,Bed017-c3,fn050,Bed017,and ==,3,11436
11438,Bed017-c3_0377640_0378090,f,Bed017-c3,fn050,Bed017,and ==,3,11438
11459,Bed017-c3_0470880_0471410,f,Bed017-c3,fn050,Bed017,and so ==,3,11459
11464,Bed017-c3_0490679_0491769,f,Bed017-c3,fn050,Bed017,and so ==,3,11464
11468,Bed017-c3_0502260_0503180,f,Bed017-c3,fn050,Bed017,but um ==,3,11468
11474,Bed017-c3_0526300_0526550,f,Bed017-c3,fn050,Bed017,but ==,3,11474
11494,Bed017-c3_0608370_0609000,f,Bed017-c3,fn050,Bed017,um ==,3,11494
11498,Bed017-c3_0631886_0632266,f,Bed017-c3,fn050,Bed017,so ==,3,11498
11503,Bed017-c5_0648740_0649440,f,Bed017-c5,me010,Bed017,um ==,3,11503
11504,Bed017-c5_0650751_0651211,f,Bed017-c5,me010,Bed017,so ==,3,11504
11507,Bed017-c3_0660643_0661403,f,Bed017-c3,fn050,Bed017,um ==,3,11507
11514,Bed017-c5_0678817_0679357,f,Bed017-c5,me010,Bed017,uh ==,3,11514
11533,Bed017-c5_0755976_0756946,f,Bed017-c5,me010,Bed017,um ==,3,11533
11544,Bed017-c1_0804459_0804629,f,Bed017-c1,mn015,Bed017,but ==,3,11544
11549,Bed017-c1_0814092_0814472,f,Bed017-c1,mn015,Bed017,and uh ==,3,11549
11577,Bed017-c5_0900926_0901236,f,Bed017-c5,me010,Bed017,all right .,3,11577
11579,Bed017-c5_0902017_0902637,f,Bed017-c5,me010,Bed017,uh ==,3,11579
11588,Bed017-c1_0913700_0913860,f,Bed017-c1,mn015,Bed017,well ==,3,11588
11593,Bed017-c5_0927553_0927803,f,Bed017-c5,me010,Bed017,and ==,3,11593
11608,Bed017-c1_0970851_0972091,f,Bed017-c1,mn015,Bed017,and um ==,3,11608
11617,Bed017-c5_0997320_0998930,f,Bed017-c5,me010,Bed017,yeah so um ==,3,11617
11634,Bed017-c0_1028160_1028470,f,Bed017-c0,fe004,Bed017,so ==,3,11634
11642,Bed017-c5_1039600_1040000,f,Bed017-c5,me010,Bed017,anyway .,3,11642
11648,Bed017-c5_1059010_1059720,f,Bed017-c5,me010,Bed017,but uh ==,3,11648
11664,Bed017-c2_1119630_1119870,f,Bed017-c2,mn059,Bed017,and ==,3,11664
